vid,init_time,tls_distance,stop_distance,time_to_green,tls_light_count,time_of_pass,leading_cars,stop_leading_cars,stop_duration
left_15466,25851.0,427.66494413511833,61.009459309796675,63.0,1,25944.0,8,8,24.0
left_15468,25851.0,490.93067404869936,68.51047121545639,63.0,1,25946.0,9,9,17.0
left_15482,25906.0,366.9763836605474,121.01763219241673,8.0,1,25960.0,16,13,7.0
left_15489,25906.0,420.1260597606189,128.51873800305086,8.0,1,25962.0,17,13,5.0
left_15495,25906.0,487.9191564012318,-1.0,8.0,1,25966.0,19,-1,-1.0
left_15506,25961.0,114.18936168464222,-1.0,0.0,0,25972.0,5,-1,-1.0
left_15537,26016.0,1.0026379725636048,1.0010438903528325,90.0,0,26113.0,0,0,94.0
left_15539,26016.0,41.78555482335185,8.502086835259774,90.0,0,26118.0,1,1,88.0
left_15553,26016.0,398.71320767458536,38.50619973431071,90.0,0,26130.0,5,5,71.0
left_15590,26071.0,482.9443112988025,113.51662153960648,35.0,1,26151.0,15,15,22.0
left_15593,26126.0,128.51865812787858,128.51865812787858,0.0,0,26155.0,13,13,4.0
left_15640,26181.0,94.73291467879152,-1.0,0.0,0,26186.0,1,-1,-1.0
left_15662,26181.0,427.30903315600005,1.0011255540345587,0.0,0,26305.0,5,0,1.0
left_15672,26236.0,23.50412676026258,23.50412676026258,62.0,1,26316.0,3,3,72.0
left_15717,26291.0,304.10963111054144,121.01769200071608,7.0,1,26345.0,16,15,11.0
left_15745,26346.0,135.518755352031,-1.0,0.0,0,26360.0,7,-1,-1.0
left_15770,26346.0,496.09775083400314,-1.0,0.0,0,26384.0,14,-1,-1.0
left_15778,26401.0,1.0716847336143474,1.001074638719729,89.0,1,26497.0,0,0,90.0
left_15784,26401.0,94.8330220777828,8.50209712091123,89.0,1,26502.0,1,1,84.0
left_15796,26401.0,487.46500459816315,46.00723827960638,89.0,1,26516.0,6,6,62.0
left_15825,26456.0,499.5635775613599,106.01575366935532,34.0,1,26533.0,14,13,12.0
left_15892,26566.0,429.7672994835302,1.0010466413560266,0.0,0,26689.0,5,0,86.0
left_15907,26621.0,31.005201780899423,31.005201780899423,61.0,1,26702.0,4,4,72.0
left_15916,26621.0,325.39419853119176,53.5083170519448,61.0,1,26710.0,7,7,53.0
left_15924,26621.0,473.2499721913599,68.51049448066954,61.0,1,26714.0,9,9,6.0
left_15934,26621.0,496.1607402903959,76.01151172982532,61.0,1,26716.0,10,10,3.0
left_15939,26676.0,83.51244672443869,83.51244672443869,6.0,1,26718.0,11,11,24.0
left_16007,26786.0,1.0011336612386683,1.0010031680192808,88.0,1,26881.0,0,0,93.0
left_16020,26786.0,316.26670115590093,31.00516505926237,88.0,1,26895.0,4,4,75.0
left_16099,26896.0,397.4664606225677,-1.0,0.0,0,26937.0,20,-1,-1.0
left_16139,26951.0,365.21966194259005,1.0010182221772084,0.0,0,27073.0,4,0,91.0
left_16158,27006.0,193.50533060435973,46.00724501160886,60.0,1,27092.0,6,6,18.0
left_16181,27061.0,231.63324260593484,121.01744346297392,5.0,1,27112.0,16,15,13.0
left_16229,27116.0,478.8217376154847,-1.0,0.0,0,27150.0,12,-1,-1.0
left_16235,27171.0,1.0011648023357225,1.0010292791154711,87.0,1,27265.0,0,0,92.0
left_16237,27171.0,11.494400955693207,8.502133811307715,87.0,1,27270.0,1,1,15.0
left_16239,27171.0,213.3002769961021,23.504234969553238,87.0,1,27276.0,3,3,10.0
left_16255,27171.0,494.33169830171386,53.508252648556144,87.0,1,27286.0,7,7,57.0
left_16296,27226.0,480.4101116438396,113.51655061864416,32.0,1,27302.0,15,15,20.0
left_16350,27336.0,384.4727319692262,1.0010315388113329,0.0,0,27457.0,4,0,91.0
left_16370,27336.0,496.7115956504829,23.504094174446664,0.0,0,27469.0,7,3,82.0
left_16373,27391.0,46.916285234922896,38.5062313202663,59.0,1,27474.0,5,5,65.0
left_16397,27446.0,203.03322652801862,121.01771745513729,4.0,1,27497.0,16,15,13.0
left_16421,27501.0,158.38789344353114,-1.0,0.0,0,27516.0,7,-1,-1.0
left_16423,27501.0,247.80520619591687,-1.0,0.0,0,27518.0,8,-1,-1.0
left_16452,27556.0,1.001077654280948,1.001077654280948,86.0,1,27649.0,0,0,93.0
left_16475,27556.0,452.2556471765041,46.00742182543832,86.0,1,27668.0,6,6,1.0
left_16582,27721.0,344.7289688657038,1.0010006244897909,0.0,0,27841.0,3,0,93.0
left_16587,27721.0,466.12619111388915,16.003007420118767,0.0,0,27850.0,5,2,81.0
left_16665,27831.0,491.4694785445929,-1.0,3.0,1,27892.0,22,-1,-1.0
left_16719,27941.0,1.0010564004650178,1.0010564004650178,85.0,1,28033.0,0,0,92.0
left_16724,27941.0,83.22483358336609,16.003149741479152,85.0,1,28041.0,2,2,85.0
left_16734,27941.0,453.8482741327025,46.007402219370526,85.0,1,28052.0,6,6,16.0
left_16769,28051.0,136.00905955224232,-1.0,0.0,0,28076.0,12,-1,-1.0
left_16809,28051.0,475.1569537224249,-1.0,0.0,0,28093.0,21,-1,-1.0
left_16841,28106.0,385.2368140044622,1.0011115427794266,0.0,0,28225.0,4,0,7.0
left_16848,28106.0,473.6993076333776,16.00320016939554,0.0,0,28233.0,6,2,2.0
left_16854,28161.0,38.507531170782435,38.506280749967395,57.0,1,28241.0,5,5,11.0
left_16923,28271.0,394.35896707689386,-1.0,0.0,0,28297.0,10,-1,-1.0
left_16942,28326.0,1.0010817243941688,1.0010817243941688,84.0,1,28417.0,0,0,91.0
left_16943,28326.0,9.471452124931718,8.502202487162549,84.0,1,28422.0,1,1,3.0
left_16953,28326.0,346.56216887012124,31.00516676325151,84.0,1,28431.0,4,4,68.0
left_16960,28381.0,53.50818846147098,53.50818846147098,29.0,1,28438.0,7,7,43.0
left_16984,28381.0,415.181931407286,98.51456239751332,29.0,1,28451.0,13,13,23.0
left_17007,28436.0,143.51931795421098,-1.0,0.0,0,28463.0,12,-1,-1.0
left_17032,28436.0,466.6509386285208,-1.0,0.0,0,28474.0,18,-1,-1.0
left_17064,28491.0,0.16297999312439515,-1.0,0.0,0,28491.0,0,-1,-1.0
left_17066,28491.0,24.66255311835039,-1.0,0.0,0,28493.0,1,-1,-1.0
left_17069,28491.0,113.54864459623741,-1.0,0.0,0,28497.0,2,-1,-1.0
left_17077,28491.0,370.06169835282486,1.0011126317709795,0.0,0,28609.0,5,0,2.0
left_17082,28491.0,435.23596968846397,8.50202447225223,0.0,0,28614.0,6,1,83.0
left_17089,28491.0,473.20438006017366,16.00305705816055,0.0,0,28617.0,7,2,81.0
left_17093,28491.0,496.8398789150641,23.504080750202718,0.0,0,28620.0,8,3,78.0
left_17109,28546.0,489.45184323508295,83.51226964191414,56.0,1,28639.0,11,11,31.0
left_17161,28656.0,67.15519251415833,-1.0,0.0,0,28662.0,3,-1,-1.0
left_17192,28656.0,442.10180217744784,-1.0,0.0,0,28684.0,11,-1,-1.0
left_17205,28656.0,496.3709284298122,-1.0,0.0,0,28698.0,13,-1,-1.0
left_17206,28711.0,1.0010571967229112,1.0010571967229112,83.0,1,28801.0,0,0,89.0
left_17222,28711.0,216.43571839034547,31.00537489206613,83.0,1,28815.0,4,4,1.0
left_17257,28766.0,445.59259211942566,128.51865312898158,28.0,1,28842.0,17,17,24.0
left_17260,28766.0,476.9473112579435,136.01974563363257,28.0,1,28844.0,18,18,21.0
left_17284,28821.0,181.35684565298342,-1.0,0.0,0,28856.0,17,-1,-1.0
left_17330,28876.0,340.86085066664964,1.0011050334087486,0.0,0,28993.0,3,0,2.0
left_17338,28931.0,31.007690360891328,31.00511587751049,55.0,1,29007.0,4,4,64.0
left_17350,28931.0,283.8810787492431,53.50842132191616,55.0,1,29014.0,7,7,1.0
left_17382,28986.0,106.0155331482942,106.01533950556512,0.0,1,29028.0,14,14,19.0
left_17415,29041.0,67.61716169064209,-1.0,0.0,0,29047.0,3,-1,-1.0
left_17427,29041.0,207.67185261830798,-1.0,0.0,0,29053.0,6,-1,-1.0
left_17444,29096.0,1.0010476632879772,1.0010476632879772,82.0,1,29185.0,0,0,89.0
left_17446,29096.0,8.502082066823334,8.502082066823334,82.0,1,29190.0,1,1,89.0
left_17463,29096.0,413.10971653601166,46.00716008036125,82.0,1,29204.0,6,6,65.0
left_17544,29261.0,73.4983899733234,-1.0,0.0,0,29266.0,0,-1,-1.0
left_17545,29261.0,113.79446870218952,-1.0,0.0,0,29268.0,1,-1,-1.0
left_17556,29261.0,315.37370534371587,1.0010986020139967,0.0,0,29377.0,3,0,92.0
left_17558,29261.0,373.9530015012249,8.502201748706339,0.0,0,29382.0,4,1,28.0
left_17577,29261.0,494.69570469502366,31.0052400933692,0.0,0,29391.0,7,4,19.0
left_17618,29371.0,113.52173474168028,113.51650939354063,5.0,1,29414.0,15,15,16.0
left_17682,29426.0,498.7229977796563,1.0011037914562166,0.0,0,29569.0,11,0,1.0
left_17690,29481.0,27.894487548091945,23.50409768803843,81.0,1,29580.0,3,3,84.0
left_17712,29481.0,496.5692114115692,68.51035092755427,81.0,1,29595.0,9,9,54.0
left_17725,29536.0,76.01135909958401,76.01135909958401,26.0,1,29597.0,10,10,43.0
left_17727,29536.0,83.51241040071345,83.51241040071345,26.0,1,29599.0,11,11,44.0
left_17729,29536.0,101.94362604237966,91.01354957222964,26.0,1,29601.0,12,12,1.0
left_17806,29646.0,306.3111067993566,1.001134580479345,0.0,0,29761.0,2,0,1.0
left_17807,29646.0,409.29555869186305,8.502141360592871,0.0,0,29766.0,3,1,1.0
left_17908,29866.0,1.0010265107688952,1.0010265107688952,80.0,1,29953.0,0,0,87.0
left_17925,29866.0,288.24997394662336,38.506287853467434,80.0,1,29970.0,5,5,70.0
left_17956,29921.0,245.70278499526898,98.5145614514183,25.0,1,29987.0,13,13,1.0
left_18050,30031.0,273.6648564195184,1.0010051833117473,0.0,0,30145.0,2,0,91.0
left_18052,30031.0,387.0992186437361,8.502064609317246,0.0,0,30150.0,3,1,83.0
left_18054,30031.0,483.56567709222435,23.504198054137248,0.0,0,30156.0,5,3,5.0
left_18091,30086.0,498.91996740112086,98.51455034569584,52.0,1,30179.0,13,13,27.0
left_18106,30141.0,121.01766064795851,121.01766064795851,3.0,1,30185.0,16,16,19.0
left_18143,30196.0,65.03068066370969,-1.0,0.0,0,30202.0,3,-1,-1.0
left_18179,30196.0,499.6054779065773,1.0010764754139814,0.0,0,30337.0,13,0,93.0
left_18185,30251.0,16.02257098420489,16.003215998963128,79.0,1,30345.0,2,2,2.0
left_18187,30251.0,162.09053965222625,31.00521646195898,79.0,1,30351.0,4,4,74.0
left_18198,30306.0,68.51039270118197,68.51039270118197,24.0,1,30362.0,9,9,40.0
left_18281,30416.0,293.7888288491405,1.0010678353820597,0.0,0,30529.0,3,0,90.0
left_18282,30416.0,355.32467263415464,8.502079854006581,0.0,0,30534.0,4,1,85.0
left_18361,30526.0,452.22635835671855,-1.0,2.0,1,30578.0,21,-1,-1.0
left_18389,30581.0,195.85475127810884,-1.0,0.0,0,30592.0,5,-1,-1.0
left_18391,30581.0,287.2684114363245,-1.0,0.0,0,30598.0,6,-1,-1.0
left_18397,30581.0,462.7456702227704,-1.0,0.0,0,30613.0,9,-1,-1.0
left_18399,30581.0,488.7831948728473,-1.0,0.0,0,30619.0,10,-1,-1.0
left_18400,30581.0,499.7906871741922,1.0010676596189685,0.0,0,30721.0,11,0,93.0
left_18404,30636.0,16.006036019338126,16.003176395102685,78.0,1,30730.0,2,2,85.0
left_18420,30636.0,409.47174693616097,46.00739035038146,78.0,1,30740.0,6,6,61.0
left_18513,30746.0,498.66887047449126,-1.0,0.0,0,30788.0,19,-1,-1.0
left_18537,30801.0,262.0916703497991,1.0010339528813006,0.0,0,30913.0,3,0,89.0
left_18540,30801.0,347.4151773173362,8.50207593914672,0.0,0,30918.0,4,1,85.0
left_18547,30801.0,457.9026580123314,23.504129866567663,0.0,0,30924.0,6,3,78.0
left_18627,30911.0,438.18201585151263,-1.0,1.0,1,30961.0,21,-1,-1.0
left_18673,30966.0,496.8419167137705,1.0010583829692337,0.0,0,31105.0,10,0,90.0
left_18675,31021.0,8.502059572019789,8.502059572019789,77.0,1,31110.0,1,1,84.0
left_18677,31021.0,31.948815416614647,23.504118308586047,77.0,1,31116.0,3,3,76.0
left_18710,31076.0,377.780283104811,106.015457284271,22.0,1,31141.0,14,14,17.0
left_18728,31076.0,467.240666888468,121.01769696526816,22.0,1,31145.0,16,15,1.0
left_18732,31131.0,140.66590050288164,-1.0,0.0,0,31151.0,9,-1,-1.0
left_18735,31131.0,149.72017671750694,-1.0,0.0,0,31153.0,10,-1,-1.0
left_18800,31186.0,208.07961705093211,1.0011101144454528,0.0,0,31297.0,2,0,8.0
left_18863,31296.0,128.55575387471623,128.518474087325,0.0,1,31339.0,17,16,14.0
left_18909,31351.0,357.97375090783464,-1.0,0.0,0,31373.0,7,-1,-1.0
left_18916,31351.0,498.64274043207985,1.0010354747851125,0.0,0,31489.0,11,0,91.0
left_18918,31406.0,8.50204552890682,8.50204552890682,76.0,1,31494.0,1,1,84.0
left_18958,31406.0,498.2426089214161,53.5083023986333,76.0,1,31510.0,7,7,45.0
left_18995,31516.0,135.7236037561874,-1.0,0.0,0,31534.0,9,-1,-1.0
left_19009,31516.0,486.80258081033827,-1.0,0.0,0,31551.0,16,-1,-1.0
left_19036,31571.0,234.96138100993187,1.0010932997828377,0.0,0,31681.0,2,0,89.0
left_19046,31571.0,459.79835681524133,23.504359489227287,0.0,0,31692.0,5,3,77.0
left_19072,31626.0,434.0885344203562,76.01166946135987,48.0,1,31708.0,10,10,33.0
left_19078,31626.0,494.4323768686503,91.01383842809356,48.0,1,31712.0,12,12,1.0
left_19130,31736.0,31.053109151515798,-1.0,0.0,0,31739.0,1,-1,-1.0
left_19146,31736.0,248.60070323897517,-1.0,0.0,0,31749.0,4,-1,-1.0
left_19149,31736.0,338.48768119402234,-1.0,0.0,0,31756.0,5,-1,-1.0
left_19162,31736.0,498.29113962166014,1.001100539208153,0.0,0,31873.0,9,0,64.0
left_19172,31791.0,243.65918570430932,31.00528808652473,75.0,1,31887.0,4,4,47.0
left_19178,31791.0,418.63586692260577,46.00734676762414,75.0,1,31892.0,6,6,37.0
left_19197,31846.0,213.8058823115191,91.01368146624976,20.0,1,31905.0,12,12,1.0
left_19210,31846.0,471.60869879145173,121.01768792547102,20.0,1,31913.0,16,14,5.0
left_19214,31846.0,494.8054982659407,128.51868490828554,20.0,1,31915.0,17,13,1.0
left_19216,31901.0,124.63946682251543,-1.0,0.0,0,31917.0,7,-1,-1.0
left_19222,31901.0,146.2901304044561,-1.0,0.0,0,31921.0,9,-1,-1.0
left_19264,31956.0,42.337626645504606,-1.0,0.0,0,31959.0,0,-1,-1.0
left_19265,31956.0,70.08671481867471,-1.0,0.0,0,31961.0,1,-1,-1.0
left_19268,31956.0,193.55869873035687,1.001043715265837,0.0,0,32065.0,2,0,91.0
left_19286,32011.0,46.00728234468061,46.00728234468061,47.0,1,32084.0,6,6,60.0
left_19321,32066.0,136.452777220671,136.0197783907804,0.0,0,32108.0,17,16,11.0
left_19345,32121.0,37.142961659889814,-1.0,0.0,0,32125.0,2,-1,-1.0
left_19375,32121.0,453.6996126725338,-1.0,0.0,0,32151.0,8,-1,-1.0
left_19376,32121.0,487.76268245400865,1.0011042684813558,0.0,0,32257.0,9,0,7.0
left_19396,32176.0,292.12185986442483,46.007218636555926,74.0,1,32276.0,6,6,65.0
left_19404,32176.0,448.82000589696685,61.00932679277582,74.0,1,32281.0,8,8,54.0
left_19506,32341.0,218.22421950679268,1.0010135032834455,0.0,0,32449.0,2,0,86.0
left_19514,32396.0,31.005288356754875,31.005288356754875,46.0,1,32463.0,4,4,57.0
left_19528,32396.0,111.43943752227594,53.50835720156312,46.0,1,32470.0,7,7,51.0
left_19540,32396.0,390.25291894618414,76.01143381734215,46.0,1,32476.0,10,10,36.0
left_19541,32396.0,435.4105613957159,83.5124428764331,46.0,1,32478.0,11,11,32.0
left_19589,32451.0,488.31055943034585,-1.0,0.0,0,32501.0,22,-1,-1.0
left_19617,32506.0,435.2638238874264,-1.0,0.0,0,32533.0,6,-1,-1.0
left_19620,32561.0,1.001024032431701,1.001024032431701,73.0,1,32641.0,0,0,80.0
left_19647,32616.0,68.51056734161546,68.51056734161546,18.0,1,32667.0,9,9,34.0
left_19649,32616.0,76.01161888132374,76.01161888132374,18.0,1,32669.0,10,10,35.0
left_19650,32616.0,106.47792380211548,83.5126724822627,18.0,1,32671.0,11,11,28.0
left_19696,32671.0,415.802609359566,-1.0,0.0,0,32700.0,15,-1,-1.0
left_19716,32726.0,136.3657404494976,1.001027182513667,0.0,0,32833.0,1,0,92.0
left_19718,32726.0,233.324566151946,8.502057468711259,0.0,0,32838.0,2,1,84.0
left_19750,32781.0,304.6867399823851,68.51044395832422,45.0,1,32859.0,9,9,1.0
left_19774,32836.0,106.01546990438095,106.01546990438095,0.0,0,32869.0,13,13,11.0
left_19816,32836.0,490.5363658342511,-1.0,0.0,0,32886.0,22,-1,-1.0
left_19823,32891.0,38.03138073779826,-1.0,0.0,0,32894.0,1,-1,-1.0
left_19835,32891.0,211.3857864942271,-1.0,0.0,0,32903.0,3,-1,-1.0
left_19848,32891.0,435.7160157527775,-1.0,0.0,0,32918.0,6,-1,-1.0
left_19856,32891.0,494.4116792470217,1.0010757136609527,0.0,0,33025.0,8,0,87.0
left_19867,32946.0,8.502132543901267,8.502132543901267,72.0,1,33030.0,1,1,80.0
left_19870,32946.0,71.76667492075472,23.504260585473844,72.0,1,33037.0,3,3,5.0
left_19875,32946.0,321.4577761411666,38.5061889041604,72.0,1,33042.0,5,5,62.0
left_19914,33001.0,227.42927882612133,98.51448543064146,17.0,1,33059.0,13,13,5.0
left_19984,33111.0,140.3881713324721,1.0010168629067948,0.0,0,33217.0,1,0,90.0
left_20004,33111.0,487.7684774862602,38.50628074353597,0.0,0,33233.0,6,5,12.0
left_20112,33276.0,9.751066941438298,-1.0,0.0,0,33277.0,0,-1,-1.0
left_20141,33276.0,474.00327790416776,1.0010876927011625,0.0,0,33409.0,7,0,90.0
left_20145,33331.0,23.512488873366127,23.50418511561287,71.0,1,33421.0,3,3,77.0
left_20153,33331.0,263.37149278558786,38.506263779724456,71.0,1,33426.0,5,5,65.0
left_20218,33441.0,308.84181378977365,-1.0,0.0,0,33464.0,11,-1,-1.0
left_20240,33496.0,72.3142012258715,1.0010434578318268,0.0,0,33601.0,0,0,95.0
left_20254,33551.0,53.508511609461664,53.508316539210796,43.0,1,33622.0,7,7,55.0
left_20357,33661.0,194.51046180369943,-1.0,0.0,0,33674.0,2,-1,-1.0
left_20358,33661.0,261.35491544688125,-1.0,0.0,0,33676.0,3,-1,-1.0
left_20368,33661.0,458.18379007559264,1.0010607790870267,0.0,0,33793.0,6,0,93.0
left_20386,33716.0,65.51374734573653,38.50619609733735,70.0,1,33810.0,5,5,72.0
left_20481,33881.0,113.43187938474364,1.0010405458626792,0.0,0,33985.0,0,0,91.0
left_20518,33936.0,431.706299751997,91.01343401081556,42.0,1,34016.0,12,12,29.0
left_20595,34046.0,479.3711567585357,1.0011301490110895,0.0,0,34177.0,8,0,1.0
left_20625,34101.0,377.21168597871434,53.50835020319312,69.0,1,34198.0,7,7,5.0
left_20667,34211.0,132.5791767525169,-1.0,0.0,0,34226.0,7,-1,-1.0
left_20669,34211.0,144.94819367663604,-1.0,0.0,0,34228.0,8,-1,-1.0
left_20704,34266.0,49.59258959532997,1.0010411270660595,0.0,0,34369.0,0,0,93.0
left_20735,34266.0,497.9041458488823,53.508339546437924,0.0,0,34391.0,7,7,66.0
left_20772,34321.0,355.87963085360815,98.51460880243269,41.0,1,34404.0,13,13,37.0
left_20804,34376.0,310.17471010806037,173.52502356534168,0.0,0,34423.0,21,16,2.0
left_20842,34431.0,176.95929905504659,-1.0,0.0,0,34441.0,4,-1,-1.0
left_20851,34431.0,463.0907735424116,1.0010046976789226,0.0,0,34561.0,8,0,92.0
left_20898,34541.0,87.9715195425194,83.51237936005936,13.0,1,34590.0,11,11,23.0
left_20903,34541.0,252.57218741942197,98.51455647870728,13.0,1,34594.0,13,13,19.0
left_20932,34596.0,414.85142792584367,-1.0,0.0,0,34625.0,12,-1,-1.0
left_20946,34651.0,105.21430391632015,1.0010636829568966,95.0,0,34753.0,0,0,89.0
left_20991,34706.0,481.36582593778155,98.51466440975132,40.0,1,34786.0,13,13,23.0
left_21054,34816.0,440.0786251540296,1.0010116002643483,0.0,0,34945.0,5,0,94.0
left_21055,34816.0,470.5009317955002,8.502096493589137,0.0,0,34950.0,6,1,92.0
left_21069,34871.0,279.2831069303676,53.508180262099934,67.0,1,34966.0,7,7,61.0
left_21070,34871.0,401.08782097138464,61.00919277208249,67.0,1,34968.0,8,8,53.0
left_21075,34871.0,496.62165203457704,83.51247123932495,67.0,1,34974.0,11,11,1.0
left_21077,34926.0,98.52169329743951,98.51446366049744,12.0,1,34978.0,13,13,9.0
left_21088,34926.0,312.47859925627705,121.01760348221113,12.0,1,34984.0,16,16,7.0
left_21179,35036.0,93.61687741913424,1.001003922397672,94.0,0,35137.0,0,0,89.0
left_21201,35091.0,166.58598540344394,68.51025828910508,39.0,1,35163.0,9,9,44.0
left_21284,35201.0,437.36842274712404,1.0010936773047092,0.0,0,35329.0,5,0,91.0
left_21316,35256.0,452.2817615679608,76.0114513663297,66.0,1,35357.0,10,10,49.0
left_21334,35311.0,106.08442916378452,106.0155464380425,11.0,1,35365.0,14,14,28.0
left_21357,35311.0,442.81634038677436,143.52082736707442,11.0,1,35375.0,19,15,3.0
left_21414,35421.0,11.016798834082637,1.001176393672495,93.0,0,35521.0,0,0,1.0
left_21431,35421.0,424.1429671753162,38.50639523474445,93.0,0,35538.0,5,5,72.0
left_21455,35476.0,210.51262570490502,76.01159913135713,38.0,1,35549.0,10,10,40.0
left_21471,35476.0,496.683674090635,106.01579986231589,38.0,1,35558.0,14,14,18.0
left_21529,35586.0,462.33890677420425,1.001162655505027,0.0,0,35713.0,6,0,1.0
left_21532,35586.0,492.07055297940974,8.50210282639381,0.0,0,35718.0,7,1,83.0
left_21609,35751.0,185.07202060827137,-1.0,0.0,0,35770.0,9,-1,-1.0
left_21628,35751.0,448.65655851821333,-1.0,0.0,0,35780.0,13,-1,-1.0
left_21633,35751.0,498.5437483607957,-1.0,0.0,0,35791.0,15,-1,-1.0
left_21639,35806.0,52.08830811952475,1.0010230228006662,92.0,0,35905.0,0,0,88.0
left_21642,35806.0,185.46823534788558,8.502087930578625,92.0,0,35910.0,1,1,85.0
left_21650,35806.0,424.1253261703066,31.005271872897534,92.0,0,35919.0,4,4,1.0
left_21674,35861.0,382.9612697254866,91.0135807068379,37.0,1,35936.0,12,12,12.0
left_21707,35916.0,136.0198050244848,136.0198050244848,0.0,0,35948.0,15,15,7.0
left_21717,35916.0,143.53747438615704,143.52090636449458,0.0,0,35950.0,16,14,3.0
left_21720,35916.0,161.29762490140087,-1.0,0.0,0,35952.0,17,-1,-1.0
left_21723,35916.0,349.20890129478636,-1.0,0.0,0,35956.0,19,-1,-1.0
left_21761,35971.0,416.0880505346693,1.001022358159673,0.0,0,36097.0,5,0,97.0
left_21764,35971.0,487.9858735670336,8.50206481530546,0.0,0,36102.0,6,1,83.0
left_21775,36026.0,67.76076802770808,38.506304406664704,64.0,1,36113.0,5,5,67.0
left_21813,36081.0,481.7813151223585,143.52083394164782,9.0,1,36142.0,19,13,1.0
left_21831,36136.0,198.65965013485413,-1.0,0.0,0,36153.0,9,-1,-1.0
left_21833,36136.0,286.54000898795186,-1.0,0.0,0,36155.0,10,-1,-1.0
left_21852,36191.0,10.484102730159007,1.0010825322318055,91.0,0,36289.0,0,0,90.0
left_21853,36191.0,99.391133307499,8.502159138674585,91.0,0,36294.0,1,1,87.0
left_21860,36191.0,374.7502742956392,31.00520154909401,91.0,0,36303.0,4,4,75.0
left_21909,36301.0,136.01974948443328,136.01974948443328,0.0,0,36333.0,14,14,6.0
left_21949,36301.0,499.6542863954893,-1.0,0.0,0,36352.0,24,-1,-1.0
left_21982,36356.0,429.6236900272779,1.0010703524943096,0.0,0,36481.0,5,0,92.0
left_22052,36521.0,117.3021506213347,-1.0,0.0,0,36533.0,6,-1,-1.0
left_22101,36576.0,41.02448775468099,1.0010772119229046,90.0,0,36673.0,0,0,86.0
left_22103,36576.0,143.30417242654676,8.502121187955652,90.0,0,36678.0,1,1,84.0
left_22125,36631.0,53.50833861198305,53.50833861198305,35.0,1,36694.0,7,7,49.0
left_22158,36686.0,143.52368440883282,143.52090785310713,0.0,0,36719.0,15,13,2.0
left_22167,36686.0,420.3895552199848,-1.0,0.0,0,36727.0,19,-1,-1.0
left_22202,36741.0,399.27279648184776,1.001095848406635,0.0,0,36865.0,4,0,91.0
left_22278,36906.0,261.1892188894562,-1.0,0.0,0,36925.0,10,-1,-1.0
left_22300,36961.0,1.0115809109493623,1.0010263674860769,89.0,1,37057.0,0,0,93.0
left_22303,36961.0,91.44608245585488,16.00306042219023,89.0,1,37066.0,2,2,88.0
left_22309,36961.0,220.2986801610389,23.504117363071657,89.0,1,37069.0,3,3,79.0
left_22327,37016.0,76.01248427374055,76.01133581214266,34.0,1,37085.0,10,10,49.0
left_22331,37016.0,265.31079299924886,91.01337882708977,34.0,1,37090.0,12,12,35.0
left_22348,37016.0,394.15030825771385,106.01545431275223,34.0,1,37094.0,14,14,28.0
left_22417,37126.0,175.67041661730028,-1.0,0.0,0,37135.0,2,-1,-1.0
left_22421,37126.0,430.8925354530104,1.0010367135230922,0.0,0,37249.0,5,0,89.0
left_22425,37126.0,468.3610945025458,8.502121734604259,0.0,0,37254.0,6,1,83.0
left_22426,37126.0,496.6387988458388,16.003149317607097,0.0,0,37257.0,7,2,79.0
left_22435,37181.0,163.34507014546534,46.0073499536482,61.0,1,37267.0,6,6,12.0
left_22440,37181.0,271.45913099180905,53.50841010599129,61.0,1,37269.0,7,7,10.0
left_22442,37181.0,327.40074360518486,61.009455628532756,61.0,1,37271.0,8,8,6.0
left_22528,37291.0,492.1029984284544,-1.0,0.0,0,37329.0,14,-1,-1.0
left_22544,37346.0,1.0708562839068918,1.0010655157961423,88.0,1,37441.0,0,0,89.0
left_22555,37346.0,320.30228489404544,23.504129912515225,88.0,1,37452.0,3,3,74.0
left_22563,37401.0,53.50831186259234,53.50831186259234,33.0,1,37462.0,7,7,47.0
left_22566,37401.0,61.01569500034992,61.009321912969476,33.0,1,37464.0,8,8,43.0
left_22583,37401.0,425.0344835253799,98.51451711355213,33.0,1,37475.0,13,13,4.0
left_22651,37511.0,406.36071033766495,1.0010987173271817,0.0,0,37633.0,4,0,91.0
left_22670,37511.0,498.1904421873391,23.50422791492389,0.0,0,37645.0,7,3,80.0
left_22688,37566.0,223.2330787747166,61.00949593551967,60.0,1,37657.0,8,8,57.0
left_22709,37621.0,173.362494945526,113.5168304075865,5.0,1,37672.0,15,15,16.0
left_22739,37621.0,480.50673189507796,-1.0,5.0,1,37681.0,20,-1,-1.0
left_22766,37676.0,453.9310739801266,-1.0,0.0,0,37706.0,12,-1,-1.0
left_22774,37676.0,498.821745084133,-1.0,0.0,0,37720.0,14,-1,-1.0
left_22780,37731.0,16.14669022027067,1.0010321623281015,87.0,1,37825.0,0,0,86.0
left_22781,37731.0,42.24183011214581,8.502195009288869,87.0,1,37830.0,1,1,1.0
left_22819,37786.0,330.7649527930654,98.51433808706896,32.0,1,37860.0,13,13,31.0
left_22848,37841.0,304.9758665910922,-1.0,0.0,0,37879.0,18,-1,-1.0
left_22849,37841.0,390.30951645132166,-1.0,0.0,0,37881.0,19,-1,-1.0
left_22876,37896.0,403.4349318531342,1.001021157273442,0.0,0,38017.0,4,0,92.0
