vid,init_time,tls_distance,stop_distance,time_to_green,tls_light_count,time_of_pass,leading_cars,stop_leading_cars,stop_duration
right_14719,25026.0,420.874126229994,1.0010602632915493,0.0,0,25153.0,5,0,94.0
right_14722,25026.0,499.5032601471059,16.00321756476825,0.0,0,25162.0,7,2,1.0
right_14783,25191.0,123.12319660394523,-1.0,0.0,0,25204.0,6,-1,-1.0
right_14828,25246.0,29.056754798483663,1.0010513126939031,92.0,0,25345.0,0,0,89.0
right_14833,25246.0,129.62918622916914,8.502149971888057,92.0,0,25350.0,1,1,84.0
right_14868,25301.0,354.2536336748861,83.5124373097795,37.0,1,25375.0,11,11,32.0
right_14901,25356.0,479.9617393031716,-1.0,0.0,0,25400.0,21,-1,-1.0
right_14927,25411.0,414.23430961677803,1.0011379085431713,0.0,0,25537.0,4,0,1.0
right_14928,25411.0,458.05856344774367,8.502041555613117,0.0,0,25542.0,5,1,89.0
right_14983,25521.0,106.01542175198256,106.01542175198256,9.0,1,25573.0,14,14,30.0
right_15059,25631.0,8.004820285746291,1.0011078369842608,91.0,0,25729.0,0,0,2.0
right_15060,25631.0,72.44320261801533,8.502061495042026,91.0,0,25734.0,1,1,86.0
right_15082,25631.0,487.14419257603583,46.00722427094435,91.0,0,25748.0,6,6,64.0
right_15113,25686.0,177.29620497189458,83.51245922617079,36.0,1,25758.0,11,11,41.0
right_15125,25686.0,496.62534954957664,121.01777810449528,36.0,1,25768.0,16,16,20.0
right_15195,25796.0,415.2733527437784,1.00107053661975,0.0,0,25921.0,5,0,91.0
right_15198,25796.0,464.129441413749,8.502118010337313,0.0,0,25926.0,6,1,88.0
right_15223,25851.0,358.27533812457693,61.00946432853402,63.0,1,25944.0,8,8,52.0
right_15264,25906.0,193.8082203581928,113.5168090313665,8.0,1,25959.0,15,15,3.0
right_15279,25906.0,482.87982700066635,-1.0,8.0,1,25969.0,20,-1,-1.0
right_15280,25906.0,498.20802665203814,-1.0,8.0,1,25971.0,21,-1,-1.0
right_15312,26016.0,1.0092723518803268,1.0010132544146018,90.0,0,26113.0,0,0,95.0
right_15329,26016.0,392.7102695576287,38.50629587108682,90.0,0,26130.0,5,5,2.0
right_15349,26071.0,76.01688708822995,76.01139175926147,35.0,1,26141.0,10,10,48.0
right_15382,26126.0,151.02213703094355,151.021915826167,0.0,0,26160.0,16,15,5.0
right_15393,26126.0,222.4873709719284,-1.0,0.0,0,26164.0,18,-1,-1.0
right_15444,26181.0,352.3622481369413,1.0010707088634376,0.0,0,26305.0,3,0,91.0
right_15446,26181.0,414.5921794522554,8.502094445128193,0.0,0,26310.0,4,1,89.0
right_15458,26236.0,57.772367843883494,53.5082349846,62.0,1,26327.0,7,7,69.0
right_15512,26291.0,277.1310333082451,136.01973383562012,7.0,1,26349.0,18,17,15.0
right_15532,26346.0,210.4221209899576,-1.0,0.0,0,26368.0,11,-1,-1.0
right_15569,26401.0,1.0010369876341088,1.0010369876341088,89.0,1,26497.0,0,0,96.0
right_15572,26401.0,8.504166375376826,8.502037989603139,89.0,1,26502.0,1,1,94.0
right_15633,26511.0,143.52074442382352,143.52074442382352,0.0,0,26542.0,14,14,5.0
right_15670,26566.0,30.841727469312787,-1.0,0.0,0,26568.0,0,-1,-1.0
right_15678,26566.0,379.9430365244182,1.0010929306035905,0.0,0,26689.0,4,0,96.0
right_15684,26566.0,469.79430267633865,16.003256242146563,0.0,0,26697.0,6,2,1.0
right_15706,26621.0,317.6306215168908,61.009273757520646,61.0,1,26712.0,8,8,54.0
right_15762,26676.0,490.53672026935965,-1.0,6.0,1,26740.0,22,-1,-1.0
right_15795,26731.0,441.90816213460715,-1.0,0.0,0,26760.0,13,-1,-1.0
right_15806,26786.0,1.2914095019214074,1.0010374147904029,88.0,1,26881.0,0,0,88.0
right_15836,26841.0,61.00932561578986,61.00932561578986,33.0,1,26904.0,8,8,48.0
right_15838,26841.0,68.54069823463595,68.51033906760642,33.0,1,26906.0,9,9,43.0
right_15861,26841.0,381.9560689897277,98.51466792790968,33.0,1,26914.0,13,13,29.0
right_15927,26951.0,419.9960418540053,1.001137650243436,0.0,0,27073.0,4,0,1.0
right_15937,27006.0,31.005279571949586,31.005279571949586,60.0,1,27087.0,4,4,4.0
right_15950,27006.0,387.90169093031443,61.00945520054097,60.0,1,27096.0,8,8,1.0
right_16051,27171.0,1.0013303178374713,1.0010192816955623,87.0,1,27265.0,0,0,92.0
right_16067,27171.0,383.01486609773707,31.00512743794036,87.0,1,27279.0,4,4,70.0
right_16075,27171.0,498.6648348002695,53.50836408191054,87.0,1,27286.0,7,7,56.0
right_16078,27226.0,61.00937876568037,61.00937876568037,32.0,1,27288.0,8,8,47.0
right_16080,27226.0,68.51234963602502,68.51050909616163,32.0,1,27290.0,9,9,6.0
right_16084,27226.0,179.94008635291826,83.51249953086148,32.0,1,27294.0,11,11,38.0
right_16086,27226.0,242.4470911732874,91.01354572489299,32.0,1,27296.0,12,12,36.0
right_16090,27226.0,461.3758657968603,113.51663740169285,32.0,1,27302.0,15,15,20.0
right_16117,27281.0,305.6960723441454,-1.0,0.0,0,27318.0,18,-1,-1.0
right_16137,27336.0,230.77839194362286,-1.0,0.0,0,27349.0,2,-1,-1.0
right_16138,27336.0,294.9750481536223,1.0010362063648586,0.0,0,27457.0,3,0,93.0
right_16146,27336.0,425.52512752050535,16.003095506520992,0.0,0,27466.0,5,2,92.0
right_16183,27391.0,475.3597768255509,83.51257581546706,59.0,1,27487.0,11,11,2.0
right_16194,27446.0,106.01555892353542,106.01555892353542,4.0,1,27493.0,14,14,25.0
right_16225,27446.0,498.57966183582323,-1.0,4.0,1,27510.0,23,-1,-1.0
right_16266,27556.0,1.0010265455217109,1.0010265455217109,86.0,1,27649.0,0,0,93.0
right_16332,27666.0,136.01965031091714,136.01965031091714,0.0,0,27692.0,12,12,1.0
right_16355,27666.0,454.76701199682435,-1.0,0.0,0,27707.0,20,-1,-1.0
right_16383,27721.0,387.2841332050341,1.0010820293923075,0.0,0,27841.0,4,0,90.0
right_16389,27721.0,477.3007620195858,16.003149000749033,0.0,0,27849.0,6,2,81.0
right_16476,27886.0,494.1292787975632,-1.0,0.0,0,27928.0,11,-1,-1.0
right_16486,27941.0,1.0010705029966402,1.0010705029966402,85.0,1,28033.0,0,0,92.0
right_16487,27941.0,8.504005533475492,8.502076186157296,85.0,1,28038.0,1,1,90.0
right_16495,27941.0,332.3112832327373,31.00523552675537,85.0,1,28047.0,4,4,69.0
right_16555,28051.0,136.01285182358544,-1.0,0.0,0,28076.0,12,-1,-1.0
right_16594,28106.0,214.7684528089635,-1.0,0.0,0,28120.0,2,-1,-1.0
right_16599,28106.0,366.4757896261289,1.001034220577708,0.0,0,28225.0,4,0,89.0
right_16604,28106.0,483.3686894455925,16.003106161226412,0.0,0,28234.0,6,2,81.0
right_16621,28161.0,292.35331955142317,61.009383547634286,57.0,1,28249.0,8,8,50.0
right_16627,28161.0,364.35545713296165,68.51047969183276,57.0,1,28251.0,9,9,47.0
right_16629,28161.0,439.337962352857,76.01158177035461,57.0,1,28253.0,10,10,36.0
right_16638,28216.0,98.5146723066208,98.5146723066208,2.0,1,28259.0,13,13,16.0
right_16680,28271.0,163.44211593341024,-1.0,0.0,0,28286.0,7,-1,-1.0
right_16697,28326.0,1.0010564787619955,1.0010564787619955,84.0,1,28417.0,0,0,91.0
right_16699,28326.0,9.720848452655671,8.502078788057418,84.0,1,28422.0,1,1,87.0
right_16716,28326.0,476.01647541048,46.007329798756935,84.0,1,28436.0,6,6,14.0
right_16767,28436.0,305.497758046817,-1.0,0.0,0,28470.0,17,-1,-1.0
right_16811,28491.0,308.69838539250185,1.0011694934930802,0.0,0,28609.0,3,0,1.0
right_16815,28491.0,383.03275020029406,8.50220438720919,0.0,0,28614.0,4,1,2.0
right_16857,28601.0,121.0418575420788,121.01771818648164,1.0,1,28648.0,16,16,20.0
right_16888,28656.0,112.15405909883249,-1.0,0.0,0,28667.0,5,-1,-1.0
right_16891,28656.0,209.52431128089944,-1.0,0.0,0,28671.0,7,-1,-1.0
right_16897,28656.0,414.92755333920934,-1.0,0.0,0,28681.0,10,-1,-1.0
right_16902,28711.0,1.0010795290410783,1.0010795290410783,83.0,1,28801.0,0,0,90.0
right_16906,28711.0,16.00685178459787,16.003299734094924,83.0,1,28810.0,2,2,1.0
right_16958,28766.0,292.7617842300794,98.51460538068561,28.0,1,28835.0,13,13,32.0
right_16968,28821.0,151.01862296611026,-1.0,0.0,0,28849.0,13,-1,-1.0
right_17011,28876.0,359.31912051122634,1.001122144680835,0.0,0,28993.0,4,0,1.0
right_17027,28931.0,79.43454669087379,46.007260864303866,55.0,1,29012.0,6,6,56.0
right_17065,28986.0,473.8385799041018,-1.0,0.0,1,29040.0,20,-1,-1.0
right_17108,29096.0,1.0010896973620331,1.0010896973620331,82.0,1,29185.0,0,0,89.0
right_17113,29096.0,17.471944531895414,16.00313625331512,82.0,1,29193.0,2,2,83.0
right_17121,29096.0,271.7161513212941,31.00519752632812,82.0,1,29199.0,4,4,69.0
right_17139,29151.0,180.20661731203202,91.01351293636328,27.0,1,29216.0,12,12,2.0
right_17227,29261.0,310.98164937281973,1.0010835515457188,0.0,0,29377.0,3,0,90.0
right_17229,29261.0,369.757672803104,8.502170225532439,0.0,0,29382.0,4,1,90.0
right_17263,29316.0,394.01954880878327,76.01142795401375,54.0,1,29404.0,10,10,44.0
right_17345,29481.0,1.0010258760092938,1.0010258760092938,81.0,1,29569.0,0,0,88.0
right_17369,29481.0,440.608155850973,53.508251512918264,81.0,1,29590.0,7,7,1.0
right_17434,29646.0,37.21840387042596,-1.0,0.0,0,29648.0,0,-1,-1.0
right_17442,29646.0,242.1244331401561,1.0010328220521387,0.0,0,29761.0,2,0,92.0
right_17456,29646.0,439.2074508600769,23.504216821489536,0.0,0,29772.0,5,3,5.0
right_17503,29756.0,128.71544161458917,128.5187492074378,4.0,1,29802.0,17,17,2.0
right_17533,29811.0,109.00993862965015,-1.0,0.0,0,29821.0,5,-1,-1.0
right_17538,29811.0,129.9316002919702,-1.0,0.0,0,29823.0,6,-1,-1.0
right_17557,29811.0,499.78117001113685,1.00100140418931,0.0,0,29953.0,13,0,97.0
right_17568,29866.0,181.52675747398118,31.005121154606172,80.0,1,29967.0,4,4,76.0
right_17583,29921.0,76.01131228526509,76.01131228526509,25.0,1,29981.0,10,10,42.0
right_17592,29921.0,337.0825591528788,98.51446976716544,25.0,1,29987.0,13,13,22.0
right_17620,29976.0,158.4570204208987,-1.0,0.0,0,30002.0,13,-1,-1.0
right_17655,30031.0,263.36039937427256,1.0011537312441874,0.0,0,30145.0,3,0,1.0
right_17660,30031.0,424.92644574427976,16.00309359352582,0.0,0,30153.0,5,2,82.0
right_17685,30086.0,53.55710531316993,53.50822518257695,52.0,1,30166.0,7,7,62.0
right_17738,30141.0,452.8287438678555,-1.0,3.0,1,30194.0,21,-1,-1.0
right_17770,30251.0,1.001076579592791,1.001076579592791,79.0,1,30337.0,0,0,86.0
right_17773,30251.0,8.502117029460862,8.502117029460862,79.0,1,30342.0,1,1,87.0
right_17779,30251.0,59.92212459164324,23.50418268987471,79.0,1,30348.0,3,3,77.0
right_17784,30251.0,237.0065744230722,38.506284519802364,79.0,1,30353.0,5,5,71.0
right_17801,30251.0,498.3259193902835,68.51032350701576,79.0,1,30362.0,9,9,47.0
right_17828,30306.0,438.7959322432988,113.51655398881952,24.0,1,30375.0,15,14,14.0
right_17897,30416.0,278.9851241282187,1.001141714036578,0.0,0,30529.0,3,0,1.0
right_17910,30471.0,38.51948282652803,38.50617169756032,51.0,1,30546.0,5,5,58.0
right_17961,30581.0,47.407406599734934,-1.0,0.0,0,30586.0,2,-1,-1.0
right_17962,30581.0,76.8506581066896,-1.0,0.0,0,30588.0,3,-1,-1.0
right_17981,30581.0,496.5355262050405,1.001040037307007,0.0,0,30721.0,10,0,94.0
right_17984,30636.0,8.502045696014534,8.502045696014534,78.0,1,30726.0,1,1,86.0
right_18036,30691.0,276.02749732322985,106.0155206101024,23.0,1,30756.0,14,14,27.0
right_18101,30801.0,234.66264922463785,1.001056195841386,0.0,0,30913.0,2,0,90.0
right_18104,30801.0,300.38892449084665,8.502164445028427,0.0,0,30918.0,3,1,11.0
right_18126,30856.0,53.50823013297526,53.50823013297526,50.0,1,30935.0,7,7,64.0
right_18157,30911.0,121.01752725458549,121.01752725458549,1.0,1,30953.0,16,16,18.0
right_18164,30911.0,156.49309099394412,143.52073553983945,1.0,1,30959.0,19,18,16.0
right_18199,30966.0,123.19913206103855,-1.0,0.0,0,30978.0,6,-1,-1.0
right_18222,30966.0,498.18671334246176,1.0010739314876105,0.0,0,31105.0,13,0,92.0
right_18227,31021.0,123.90423208754488,23.50419466669365,77.0,1,31116.0,3,3,73.0
right_18273,31076.0,311.61323795169585,106.01563575283865,22.0,1,31140.0,14,14,23.0
right_18302,31131.0,296.87959595136346,-1.0,0.0,0,31161.0,15,-1,-1.0
right_18334,31186.0,224.81360676034882,1.0010222929256545,0.0,0,31297.0,2,0,89.0
right_18339,31186.0,310.57069552494215,8.502134541923398,0.0,0,31302.0,3,1,1.0
right_18351,31186.0,475.0602354148403,31.005161663691577,0.0,0,31311.0,6,4,11.0
right_18366,31241.0,201.76954135261462,76.01142934501843,49.0,1,31325.0,10,10,51.0
right_18369,31241.0,301.31711365683014,83.51243307313513,49.0,1,31327.0,11,11,48.0
right_18371,31241.0,447.9734979922883,91.01358376496916,49.0,1,31329.0,12,12,4.0
right_18403,31296.0,469.14099973579874,-1.0,0.0,1,31348.0,22,-1,-1.0
right_18434,31351.0,493.56935113035144,1.0010971597383218,0.0,0,31489.0,10,0,94.0
right_18443,31406.0,16.00329489285656,16.00329489285656,76.0,1,31497.0,2,2,39.0
right_18505,31461.0,454.41663173483687,136.01982692692866,21.0,1,31532.0,18,17,14.0
right_18516,31516.0,164.88022878551146,-1.0,0.0,0,31540.0,11,-1,-1.0
right_18550,31571.0,90.23076415911072,-1.0,0.0,0,31576.0,0,-1,-1.0
right_18551,31571.0,227.57154243681575,1.0011156449930354,0.0,0,31681.0,1,0,1.0
right_18552,31571.0,316.93743649851524,8.502058324207043,0.0,0,31686.0,2,1,84.0
right_18650,31736.0,496.60016500521454,1.0010098169147454,0.0,0,31873.0,9,0,90.0
right_18714,31846.0,464.690769840032,121.01766237282835,20.0,1,31913.0,16,14,9.0
right_18725,31901.0,146.70232859819114,-1.0,0.0,0,31921.0,9,-1,-1.0
right_18746,31901.0,394.0785323863849,-1.0,0.0,0,31930.0,14,-1,-1.0
right_18766,31956.0,158.29566901270292,1.0010422496599176,0.0,0,32065.0,1,0,94.0
right_18778,31956.0,401.0442118321545,23.504213343484988,0.0,0,32076.0,4,3,80.0
right_18889,32121.0,498.8265625365078,1.00106618488428,0.0,0,32257.0,10,0,86.0
right_18892,32176.0,8.502215887758382,8.502215887758382,74.0,1,32262.0,1,1,1.0
right_18983,32286.0,383.37307682391264,-1.0,0.0,0,32313.0,13,-1,-1.0
right_19012,32341.0,140.36733962213606,1.0010019028317745,0.0,0,32449.0,1,0,94.0
right_19017,32341.0,236.9613996730185,8.502063668533253,0.0,0,32454.0,2,1,89.0
right_19019,32341.0,320.10717637715857,16.00308494526132,0.0,0,32457.0,3,2,85.0
right_19121,32506.0,482.94945334233336,1.0011299288756843,0.0,0,32641.0,8,0,1.0
right_19125,32506.0,498.21148264128715,8.502076901864484,0.0,0,32646.0,9,1,88.0
right_19138,32561.0,318.4946636707521,46.007259305500895,73.0,1,32660.0,6,6,3.0
right_19158,32616.0,91.01537454206192,91.0133567794174,18.0,1,32673.0,12,12,34.0
right_19211,32671.0,410.3310048909858,-1.0,0.0,0,32701.0,15,-1,-1.0
right_19221,32671.0,498.96643311137336,-1.0,0.0,0,32712.0,18,-1,-1.0
right_19235,32726.0,132.54452355938662,1.0010925758986673,0.0,0,32833.0,1,0,91.0
right_19271,32781.0,53.50844173604861,53.50844173604861,45.0,1,32854.0,7,7,59.0
right_19314,32836.0,128.51893503881166,128.51893503881166,0.0,0,32875.0,16,16,14.0
right_19315,32836.0,136.03278284793652,136.0200003096856,0.0,0,32877.0,17,16,10.0
right_19392,32891.0,463.08538116663686,1.0010932452276506,0.0,0,33025.0,8,0,93.0
right_19394,32891.0,486.9428484119164,8.502094787789531,0.0,0,33030.0,9,1,92.0
right_19425,33001.0,90.90598403652969,83.51251180158967,17.0,1,33054.0,11,11,26.0
right_19448,33001.0,491.21510329134765,136.0198105786962,17.0,1,33068.0,18,14,5.0
right_19512,33111.0,111.81079786936287,1.0010744227548116,0.0,0,33217.0,1,0,92.0
right_19527,33111.0,472.82654032446436,31.00529445184077,0.0,0,33231.0,5,4,72.0
right_19546,33166.0,222.3842916699697,68.51059570451797,44.0,1,33242.0,9,9,10.0
right_19624,33276.0,472.32197078838936,1.0010685236155723,0.0,0,33409.0,6,0,94.0
right_19633,33331.0,23.513655857115,23.504178875086442,71.0,1,33420.0,3,3,77.0
right_19742,33496.0,226.44423589263172,1.0011555906587546,0.0,0,33601.0,1,0,1.0
right_19759,33496.0,487.7128610176966,31.00522175672586,0.0,0,33615.0,5,4,64.0
right_19784,33606.0,106.01553439023644,106.01553439023644,0.0,0,33636.0,13,13,9.0
right_19791,33606.0,217.61372247866547,136.01974062979076,0.0,0,33644.0,17,12,1.0
right_19793,33606.0,324.49410741375755,-1.0,0.0,0,33646.0,18,-1,-1.0
right_19825,33661.0,458.8298981480833,1.0010938160124283,0.0,0,33793.0,5,0,93.0
right_19827,33661.0,487.1038331306538,8.502101171540403,0.0,0,33798.0,6,1,91.0
right_19841,33716.0,428.64124068627126,61.00938443833979,70.0,1,33816.0,8,8,54.0
right_19880,33771.0,477.6386789067648,143.5208828711128,15.0,1,33838.0,19,15,6.0
right_19893,33826.0,175.3775448591038,-1.0,0.0,0,33848.0,11,-1,-1.0
right_19897,33826.0,247.03961597557083,-1.0,0.0,0,33852.0,13,-1,-1.0
right_19921,33881.0,153.89669818383342,1.0010405276035501,0.0,0,33985.0,1,0,85.0
right_19932,33881.0,365.91229733414946,23.504144370929623,0.0,0,33997.0,4,3,80.0
right_19941,33881.0,473.9316982242832,38.50621777824432,0.0,0,34002.0,6,5,71.0
right_19946,33936.0,53.508275142004784,53.508275142004784,42.0,1,34007.0,7,7,56.0
right_19948,33936.0,61.009401488250944,61.009401488250944,42.0,1,34009.0,8,8,1.0
right_19953,33936.0,370.8469001447782,83.5124301119476,42.0,1,34015.0,11,11,35.0
right_20028,34046.0,33.795355371864055,-1.0,0.0,0,34049.0,1,-1,-1.0
right_20041,34046.0,302.3608912128024,-1.0,0.0,0,34063.0,4,-1,-1.0
right_20042,34046.0,373.1893910385669,-1.0,0.0,0,34068.0,5,-1,-1.0
right_20046,34046.0,463.4748599082232,1.001031553233645,0.0,0,34177.0,7,0,94.0
right_20054,34046.0,491.3867048845626,8.502075907426674,0.0,0,34182.0,8,1,89.0
right_20092,34156.0,277.47525860825556,113.5164845534951,14.0,1,34214.0,15,15,20.0
right_20133,34211.0,437.21087934589,-1.0,0.0,0,34240.0,14,-1,-1.0
right_20160,34266.0,65.2508089885697,1.0010040549398127,0.0,0,34369.0,0,0,91.0
right_20162,34266.0,159.23601899791814,8.502123827802166,0.0,0,34374.0,1,1,1.0
right_20273,34431.0,469.8902475370106,1.001060545114342,0.0,0,34561.0,6,0,89.0
right_20287,34486.0,224.23029330233013,46.007340783887294,68.0,1,34581.0,6,6,1.0
right_20389,34651.0,28.066545120538986,1.0011070823848058,95.0,0,34753.0,0,0,22.0
right_20395,34651.0,165.18992207315182,8.50220157170645,95.0,0,34758.0,1,1,14.0
right_20423,34706.0,202.86269941441697,83.51236359235088,40.0,1,34783.0,11,11,45.0
right_20427,34706.0,419.6078695014212,106.01551560215546,40.0,1,34789.0,14,14,11.0
right_20452,34761.0,434.82287048605116,-1.0,0.0,0,34810.0,23,-1,-1.0
right_20453,34761.0,471.1783410860344,-1.0,0.0,0,34812.0,24,-1,-1.0
right_20480,34816.0,435.22293107254194,1.0010046955252392,0.0,0,34945.0,7,0,93.0
right_20483,34816.0,472.4526609652676,8.50201385116776,0.0,0,34950.0,8,1,90.0
right_20504,34871.0,286.67696298649525,53.50819326025908,67.0,1,34967.0,7,7,60.0
right_20507,34871.0,487.5819390054792,68.5102343540965,67.0,1,34971.0,9,9,43.0
right_20511,34926.0,76.01131333930623,76.01131333930623,12.0,1,34973.0,10,10,29.0
right_20591,35036.0,115.90801292546087,1.0010356299446812,94.0,0,35137.0,0,0,87.0
right_20607,35091.0,53.50816826562743,53.50816826562743,39.0,1,35158.0,7,7,53.0
right_20652,35146.0,344.73242128510026,-1.0,0.0,0,35188.0,19,-1,-1.0
right_20684,35201.0,10.348323189858775,-1.0,0.0,0,35202.0,0,-1,-1.0
right_20707,35201.0,457.7568495694548,1.0010116290025053,0.0,0,35329.0,6,0,89.0
right_20742,35311.0,91.05174418018841,91.01348017052379,11.0,1,35361.0,12,12,23.0
right_20758,35366.0,103.58915889461956,-1.0,0.0,0,35376.0,5,-1,-1.0
right_20796,35421.0,73.24245837032781,1.001112016324214,93.0,0,35521.0,0,0,2.0
right_20803,35421.0,288.1962869897484,16.00308627134308,93.0,0,35529.0,2,2,77.0
right_20807,35421.0,351.2467746375129,23.504103333253397,93.0,0,35532.0,3,3,76.0
right_20882,35586.0,434.94885282032186,1.0010920226221174,0.0,0,35713.0,5,0,93.0
right_20886,35586.0,499.50236247908316,16.003195683010574,0.0,0,35721.0,7,2,81.0
right_20910,35641.0,188.55543740278188,46.00733961797101,65.0,1,35732.0,6,6,58.0
right_21027,35806.0,24.952271468262325,1.0010696134019668,92.0,0,35905.0,0,0,90.0
right_21052,35861.0,61.009397331690934,61.009397331690934,37.0,1,35929.0,8,8,47.0
right_21067,35861.0,272.22279036659745,83.51252408123077,37.0,1,35935.0,11,11,36.0
right_21097,35916.0,194.29476528805557,-1.0,0.0,0,35952.0,17,-1,-1.0
right_21142,35971.0,488.373449110426,1.0010421895426589,0.0,0,36097.0,5,0,83.0
right_21147,36026.0,16.003045196677533,16.003045196677533,64.0,1,36106.0,2,2,73.0
right_21157,36026.0,229.683652434498,38.50616369228658,64.0,1,36114.0,5,5,55.0
right_21166,36026.0,478.7306959484704,68.51036947245626,64.0,1,36123.0,9,9,35.0
right_21194,36081.0,444.3789282368496,136.01967387829296,9.0,1,36142.0,18,14,4.0
right_21255,36136.0,488.0785181475803,-1.0,0.0,0,36173.0,15,-1,-1.0
right_21268,36191.0,5.7002886068631256,1.00108048482781,91.0,0,36289.0,0,0,91.0
right_21276,36191.0,338.94107501460235,23.504193164148436,91.0,0,36300.0,3,3,75.0
right_21292,36246.0,247.58165708947917,68.51039768695057,36.0,1,36314.0,9,9,34.0
right_21293,36246.0,318.5657245150767,76.0115134820141,36.0,1,36316.0,10,10,6.0
right_21307,36301.0,128.51861776330617,128.51861776330617,0.0,0,36330.0,13,13,4.0
right_21345,36356.0,11.95795380035463,-1.0,0.0,0,36357.0,0,-1,-1.0
right_21355,36356.0,349.56591339567666,-1.0,0.0,0,36377.0,4,-1,-1.0
right_21360,36356.0,449.85692013762883,1.0010514381735902,0.0,0,36481.0,6,0,85.0
right_21439,36521.0,167.8410558910781,-1.0,0.0,0,36538.0,8,-1,-1.0
right_21440,36521.0,265.82350092986593,-1.0,0.0,0,36540.0,9,-1,-1.0
right_21442,36521.0,401.9426932472763,-1.0,0.0,0,36545.0,11,-1,-1.0
right_21459,36576.0,1.808754767956373,1.0011364808324856,90.0,0,36673.0,0,0,1.0
right_21464,36576.0,222.67355551728986,16.00302622695301,90.0,0,36681.0,2,2,81.0
right_21468,36576.0,320.1993107055314,23.504053621455625,90.0,0,36684.0,3,3,75.0
right_21480,36631.0,53.50818975576947,53.50818975576947,35.0,1,36694.0,7,7,48.0
right_21495,36631.0,216.8685740564944,83.51239571125836,35.0,1,36702.0,11,11,15.0
right_21513,36686.0,143.5213341715024,143.52044046401613,0.0,0,36718.0,15,14,4.0
right_21514,36686.0,152.69026346057342,-1.0,0.0,0,36720.0,16,-1,-1.0
right_21536,36686.0,494.7904188929126,-1.0,0.0,0,36731.0,22,-1,-1.0
right_21575,36741.0,436.8019290406257,1.0011508500250557,0.0,0,36865.0,5,0,1.0
right_21578,36741.0,476.73476037085055,8.502130593281493,0.0,0,36870.0,6,1,84.0
right_21593,36796.0,31.06602367670445,31.005260501056448,62.0,1,36879.0,4,4,68.0
right_21601,36796.0,304.93092294828966,53.50836616436897,62.0,1,36886.0,7,7,54.0
right_21607,36796.0,487.5063620674424,68.51051671376939,62.0,1,36890.0,9,9,39.0
right_21608,36851.0,76.01161871813827,76.01161871813827,7.0,1,36892.0,10,10,24.0
right_21630,36851.0,299.736607697606,121.01804534415106,7.0,1,36904.0,16,15,1.0
right_21667,36906.0,318.2551090531982,-1.0,0.0,0,36925.0,9,-1,-1.0
right_21670,36906.0,382.5632038922049,-1.0,0.0,0,36930.0,10,-1,-1.0
right_21694,36961.0,15.073365336721336,1.0010721930702289,89.0,1,37057.0,0,0,88.0
right_21696,36961.0,91.99118361873535,8.502202551199218,89.0,1,37062.0,1,1,2.0
right_21701,36961.0,305.64017778988926,23.50432768065065,89.0,1,37068.0,3,3,1.0
right_21709,36961.0,446.8781183238141,38.50623093153581,89.0,1,37073.0,5,5,66.0
right_21768,37071.0,493.98776675583787,-1.0,0.0,0,37115.0,20,-1,-1.0
right_21788,37126.0,397.4743379679657,1.0010363690658437,0.0,0,37249.0,4,0,92.0
right_21797,37126.0,498.60524890851235,23.50412673622179,0.0,0,37261.0,7,3,80.0
right_21882,37291.0,203.06973068760698,-1.0,0.0,0,37308.0,8,-1,-1.0
right_21883,37291.0,291.5655325734988,-1.0,0.0,0,37310.0,9,-1,-1.0
right_21891,37291.0,462.2259827283211,-1.0,0.0,0,37323.0,12,-1,-1.0
right_21910,37346.0,1.0227133133672055,1.0011359140639795,88.0,1,37441.0,0,0,1.0
right_22005,37456.0,276.68724079415745,-1.0,0.0,0,37496.0,18,-1,-1.0
right_22035,37511.0,34.765552294843985,-1.0,0.0,0,37514.0,1,-1,-1.0
right_22045,37511.0,424.32082574106767,1.0010008035110332,0.0,0,37633.0,6,0,89.0
right_22049,37511.0,476.94732685098427,8.502088986814783,0.0,0,37638.0,7,1,82.0
right_22074,37566.0,369.82453717961897,53.50831767364645,60.0,1,37654.0,7,7,48.0
right_22143,37676.0,478.2924916092077,-1.0,0.0,0,37712.0,11,-1,-1.0
right_22156,37731.0,1.0041068323837408,1.001008518051265,87.0,1,37825.0,0,0,91.0
right_22183,37786.0,53.508392507647606,53.508392507647606,32.0,1,37846.0,7,7,46.0
right_22200,37786.0,231.1450774003751,83.51263128536738,32.0,1,37855.0,11,11,32.0
right_22291,37896.0,369.2215288978533,1.0010899347732334,0.0,0,38017.0,4,0,92.0
right_22299,37951.0,31.005306914812824,31.005306914812824,59.0,1,38031.0,4,4,20.0
right_22310,37951.0,187.1555369869805,53.50845682431185,59.0,1,38038.0,7,7,8.0
right_22324,37951.0,328.4426510830409,61.00947609851437,59.0,1,38040.0,8,8,1.0
right_22390,38061.0,328.4169643652625,-1.0,0.0,0,38081.0,9,-1,-1.0
right_22407,38116.0,1.001105918521489,1.001105918521489,86.0,1,38209.0,0,0,19.0
right_22424,38116.0,69.5342926898038,16.00324714832186,86.0,1,38218.0,2,2,14.0
right_22491,38226.0,431.29096612380823,-1.0,0.0,0,38264.0,18,-1,-1.0
right_22524,38281.0,378.9210730009712,1.0010648952059569,0.0,0,38401.0,3,0,91.0
right_22532,38281.0,432.3614321932306,8.502101441006914,0.0,0,38406.0,4,1,87.0
right_22542,38336.0,38.50638505059919,38.50638505059919,58.0,1,38417.0,5,5,3.0
