vid,init_time,tls_distance,stop_distance,time_to_green,tls_light_count,time_of_pass,leading_cars,stop_leading_cars,stop_duration
down_11162,23101.0,406.82125478442765,128.51866728420822,29.0,1,23178.0,17,17,29.0
down_11190,23156.0,194.58314643714874,-1.0,0.0,0,23193.0,18,-1,-1.0
down_11230,23211.0,362.1636352557703,1.0011261887241858,0.0,0,23329.0,4,0,1.0
down_11279,23376.0,119.37110459556057,-1.0,0.0,0,23387.0,5,-1,-1.0
down_11302,23431.0,1.0010793233369668,1.0010793233369668,83.0,1,23521.0,0,0,90.0
down_11306,23431.0,125.41415448933832,23.50425005701021,83.0,1,23532.0,3,3,80.0
down_11310,23431.0,223.0436876523307,31.005256368438097,83.0,1,23535.0,4,4,77.0
down_11326,23486.0,91.01368405258545,91.01368405258545,28.0,1,23553.0,12,12,47.0
down_11358,23541.0,245.91829098621375,-1.0,0.0,0,23580.0,19,-1,-1.0
down_11398,23596.0,331.10795073835175,1.0010688640678609,0.0,0,23713.0,3,0,90.0
down_11403,23596.0,392.3892875787802,8.502086286308554,0.0,0,23718.0,4,1,86.0
down_11444,23706.0,128.5188501616087,128.5188501616087,0.0,1,23755.0,17,17,23.0
down_11468,23761.0,158.16130175634208,-1.0,0.0,0,23776.0,8,-1,-1.0
down_11478,23761.0,436.090825802833,-1.0,0.0,0,23790.0,13,-1,-1.0
down_11487,23816.0,1.0010003959410485,1.0010003959410485,82.0,1,23905.0,0,0,89.0
down_11489,23816.0,8.672758608485083,8.502002723784642,82.0,1,23910.0,1,1,84.0
down_11494,23816.0,161.1280570684824,31.00508515205195,82.0,1,23919.0,4,4,78.0
down_11515,23871.0,140.3523367770807,113.5165226356428,27.0,1,23942.0,15,15,40.0
down_11518,23871.0,258.0755516098812,121.01766316105422,27.0,1,23944.0,16,16,2.0
down_11531,23871.0,477.1327272376046,151.02175065351588,27.0,1,23952.0,20,20,20.0
down_11579,23981.0,94.212224312499,-1.0,0.0,0,23986.0,1,-1,-1.0
down_11585,23981.0,355.2770228000358,1.0010937886088982,0.0,0,24097.0,4,0,87.0
down_11589,23981.0,400.2091019725427,8.502107780049187,0.0,0,24102.0,5,1,85.0
down_11597,24036.0,38.506267186933606,38.506267186933606,54.0,1,24114.0,5,5,66.0
down_11620,24091.0,121.01773457660215,121.01773457660215,5.0,1,24137.0,16,16,22.0
down_11642,24091.0,494.65826255325226,-1.0,5.0,1,24154.0,25,-1,-1.0
down_11659,24146.0,451.50561129590494,-1.0,0.0,0,24175.0,13,-1,-1.0
down_11665,24201.0,1.0011302660658998,1.0011302660658998,81.0,1,24289.0,0,0,1.0
down_11666,24201.0,8.502196780051577,8.502196780051577,81.0,1,24294.0,1,1,2.0
down_11671,24201.0,98.41179627953085,23.50410053556675,81.0,1,24300.0,3,3,78.0
down_11681,24201.0,280.71402679002546,38.50622589686367,81.0,1,24305.0,5,5,69.0
down_11706,24256.0,389.3478671116753,128.51881641687328,26.0,1,24330.0,17,17,25.0
down_11709,24256.0,438.48842639772204,136.01981641972162,26.0,1,24332.0,18,18,21.0
down_11739,24311.0,461.48442111399424,-1.0,0.0,0,24353.0,21,-1,-1.0
down_11769,24366.0,306.02919499231496,1.0010624195822402,0.0,0,24481.0,3,0,93.0
down_11773,24366.0,423.1234598866664,16.00325054350452,0.0,0,24489.0,5,2,1.0
down_11782,24421.0,38.50622905689392,38.50622905689392,53.0,1,24497.0,5,5,65.0
down_11810,24421.0,429.3966038797982,98.51456495356274,53.0,1,24514.0,13,13,1.0
down_11856,24531.0,155.7846963715038,-1.0,0.0,0,24545.0,7,-1,-1.0
down_11872,24531.0,399.4043280749582,-1.0,0.0,0,24555.0,12,-1,-1.0
down_11882,24586.0,1.001004131435991,1.001004131435991,80.0,1,24673.0,0,0,87.0
down_11884,24586.0,8.514751235602375,8.502026745190676,80.0,1,24678.0,1,1,83.0
down_11887,24586.0,17.048730157051182,16.00314272772829,80.0,1,24681.0,2,2,1.0
down_11899,24586.0,196.04732004947857,31.00520927098239,80.0,1,24687.0,4,4,2.0
down_11927,24641.0,262.5473892156034,121.01757628324872,25.0,1,24713.0,16,16,34.0
down_11963,24696.0,467.33693728940557,-1.0,0.0,0,24739.0,22,-1,-1.0
down_11979,24751.0,266.05540705835443,1.0011356029477838,0.0,0,24865.0,2,0,2.0
down_11983,24751.0,343.921289421618,8.502064246140662,0.0,0,24870.0,3,1,90.0
down_11992,24751.0,441.8920481047593,23.5041470898243,0.0,0,24876.0,5,3,82.0
down_11995,24751.0,497.32091692413627,38.50618403735831,0.0,0,24881.0,7,5,71.0
down_12033,24861.0,136.01962093709363,136.01962093709363,3.0,1,24908.0,18,18,22.0
down_12070,24916.0,242.80982833290463,-1.0,0.0,0,24935.0,9,-1,-1.0
down_12072,24916.0,324.93621361053454,-1.0,0.0,0,24937.0,10,-1,-1.0
down_12080,24971.0,1.0010886230452911,1.0010886230452911,79.0,1,25057.0,0,0,86.0
down_12082,24971.0,8.502181224768435,8.502181224768435,79.0,1,25062.0,1,1,86.0
down_12088,24971.0,176.68353131536088,31.005343666338433,79.0,1,25071.0,4,4,5.0
down_12111,25026.0,219.74164460981262,113.51679773260777,24.0,1,25095.0,15,15,1.0
down_12114,25026.0,428.84952924200775,136.01992564603546,24.0,1,25101.0,18,18,2.0
down_12121,25026.0,492.6523207388266,151.02188361061525,24.0,1,25105.0,20,19,15.0
down_12141,25081.0,384.83607096457854,-1.0,0.0,0,25120.0,19,-1,-1.0
down_12161,25136.0,42.38077339624846,-1.0,0.0,0,25139.0,0,-1,-1.0
down_12166,25136.0,317.91016911910845,1.0010546452368203,0.0,0,25249.0,3,0,86.0
down_12174,25136.0,494.4402655104175,31.00518557250899,0.0,0,25263.0,7,4,73.0
down_12186,25191.0,76.97629065926867,61.009276267320956,51.0,1,25272.0,8,8,59.0
down_12224,25246.0,372.4656017736358,166.02403933914712,2.0,1,25300.0,22,16,1.0
down_12241,25301.0,114.80148870190136,-1.0,0.0,0,25311.0,5,-1,-1.0
down_12268,25301.0,495.7100076342762,1.001024400143649,0.0,0,25441.0,13,0,92.0
down_12305,25356.0,498.7508468732238,83.51257584667171,78.0,1,25470.0,11,11,21.0
down_12348,25466.0,371.3642695911229,-1.0,0.0,0,25507.0,20,-1,-1.0
down_12353,25466.0,468.2433712652884,-1.0,0.0,0,25511.0,22,-1,-1.0
down_12354,25466.0,490.670101619698,-1.0,0.0,0,25513.0,23,-1,-1.0
down_12373,25521.0,216.8427539005324,1.0011113402436536,0.0,0,25633.0,2,0,2.0
down_12375,25521.0,302.3110741719603,8.502109560815143,0.0,0,25638.0,3,1,24.0
down_12408,25576.0,219.67186090378087,83.51244520083729,50.0,1,25662.0,11,11,55.0
down_12412,25576.0,376.3125453421846,98.51455484372832,50.0,1,25666.0,13,13,46.0
down_12422,25631.0,143.52075565331498,143.52075565331498,1.0,1,25678.0,19,19,21.0
down_12424,25631.0,151.02180094133732,151.02180094133732,1.0,1,25680.0,20,20,21.0
down_12428,25631.0,294.05616355473165,173.52494467722676,1.0,1,25686.0,23,19,11.0
down_12430,25631.0,373.997775102593,181.02599470343398,1.0,1,25688.0,24,18,6.0
down_12435,25631.0,431.90389259094366,188.52702846236954,1.0,1,25690.0,25,17,4.0
down_12441,25686.0,111.09020847799151,-1.0,0.0,0,25696.0,5,-1,-1.0
down_12463,25741.0,1.0010157497661112,1.0010157497661112,77.0,1,25825.0,0,0,84.0
down_12467,25741.0,8.503282876105061,8.502101312210982,77.0,1,25830.0,1,1,83.0
down_12469,25741.0,16.0573175140089,16.00311960148042,77.0,1,25833.0,2,2,79.0
down_12473,25741.0,110.0019686875195,23.504137125537056,77.0,1,25836.0,3,3,73.0
down_12475,25741.0,268.20424651289346,38.50622194219665,77.0,1,25841.0,5,5,68.0
down_12523,25851.0,252.3235306036884,-1.0,0.0,0,25884.0,16,-1,-1.0
down_12529,25851.0,397.7426446133292,-1.0,0.0,0,25888.0,18,-1,-1.0
down_12545,25906.0,195.36079871804668,1.001095486757151,0.0,0,26017.0,2,0,93.0
down_12550,25906.0,278.3094675579108,8.502115834618792,0.0,0,26022.0,3,1,90.0
down_12567,25961.0,53.508291291642934,53.508291291642934,49.0,1,26038.0,7,7,63.0
down_12574,25961.0,68.5170274949786,68.51046803386964,49.0,1,26043.0,9,9,60.0
down_12579,25961.0,98.55077583095915,76.0114934028767,49.0,1,26045.0,10,10,59.0
down_12657,26071.0,491.4131843681447,1.0010704727191069,0.0,0,26209.0,14,0,93.0
down_12662,26126.0,8.502161332862215,8.502161332862215,76.0,1,26214.0,1,1,84.0
down_12668,26126.0,23.515473522752643,23.504212655491013,76.0,1,26220.0,3,3,82.0
down_12686,26126.0,331.7137421986088,53.50832256484006,76.0,1,26230.0,7,7,64.0
down_12690,26126.0,395.79778180201635,61.009421570391396,76.0,1,26232.0,8,8,60.0
down_12693,26126.0,442.03863509109726,68.51043932994332,76.0,1,26234.0,9,9,58.0
down_12700,26181.0,113.59456308003126,113.51677715491077,21.0,1,26246.0,15,15,38.0
down_12708,26181.0,347.5726421779022,136.0199875116176,21.0,1,26253.0,18,18,1.0
down_12727,26236.0,180.99075263532018,-1.0,0.0,0,26264.0,14,-1,-1.0
down_12777,26291.0,252.16422985540692,1.0010341406890009,0.0,0,26401.0,2,0,90.0
down_12778,26291.0,327.31185145601626,8.502058423804215,0.0,0,26406.0,3,1,85.0
down_12812,26346.0,486.8641022959724,113.51671307530636,48.0,1,26439.0,15,15,7.0
down_12815,26346.0,499.6012172381393,121.01777925992474,48.0,1,26441.0,16,16,1.0
down_12818,26401.0,136.01979963920417,136.01979963920417,0.0,0,26445.0,18,18,5.0
down_12819,26401.0,143.5208985345249,143.5208985345249,0.0,0,26447.0,19,18,5.0
down_12857,26456.0,299.45687662921836,-1.0,0.0,0,26476.0,9,-1,-1.0
down_12866,26456.0,427.20211405437436,-1.0,0.0,0,26483.0,11,-1,-1.0
down_12878,26456.0,490.0573731745593,1.0010294271816065,0.0,0,26593.0,13,0,92.0
down_12880,26511.0,8.5020727431193,8.5020727431193,75.0,1,26598.0,1,1,83.0
down_12891,26511.0,60.49306336287799,31.00525235085644,75.0,1,26607.0,4,4,20.0
down_12926,26566.0,106.0156985617466,106.0156985617466,20.0,1,26628.0,14,14,1.0
down_12939,26566.0,412.8881751482375,143.52093510117885,20.0,1,26638.0,19,19,5.0
down_12940,26566.0,457.987143464759,151.02194539394657,20.0,1,26640.0,20,19,10.0
down_12974,26676.0,149.48448490501943,1.001034634493692,0.0,0,26785.0,1,0,95.0
down_12980,26676.0,300.0438377792015,16.003103272286634,0.0,0,26793.0,3,2,88.0
down_13036,26786.0,478.87624211711807,-1.0,0.0,0,26843.0,25,-1,-1.0
down_13060,26841.0,403.99940549523984,-1.0,0.0,0,26866.0,10,-1,-1.0
down_13064,26841.0,496.42672876091666,1.0010085760684433,0.0,0,26977.0,13,0,90.0
down_13076,26896.0,16.00306057915276,16.00306057915276,74.0,1,26985.0,2,2,83.0
down_13104,26951.0,98.51451971199164,98.51451971199164,19.0,1,27011.0,13,13,39.0
down_13109,26951.0,242.86637563006943,128.51864508627622,19.0,1,27019.0,17,17,29.0
down_13110,26951.0,334.3114528330974,136.01973530910394,19.0,1,27021.0,18,18,24.0
down_13128,27006.0,210.49830830723,-1.0,0.0,0,27038.0,16,-1,-1.0
down_13131,27006.0,355.0939734342508,-1.0,0.0,0,27042.0,18,-1,-1.0
down_13151,27061.0,121.540225685268,1.0010117723026042,0.0,0,27169.0,0,0,95.0
down_13156,27061.0,209.49450691040042,8.502031184817044,0.0,0,27174.0,1,1,91.0
down_13165,27061.0,356.6005849177018,23.504216221658226,0.0,0,27181.0,3,3,8.0
down_13209,27171.0,166.15578074580975,166.02390908239374,0.0,0,27221.0,21,20,15.0
down_13225,27171.0,493.84489579006964,-1.0,0.0,0,27233.0,27,-1,-1.0
down_13243,27226.0,478.8257303875871,1.001003093859424,0.0,0,27361.0,13,0,92.0
down_13256,27281.0,274.27184306227787,53.50825260012714,73.0,1,27383.0,7,7,66.0
down_13278,27336.0,98.51448259056434,98.51448259056434,18.0,1,27395.0,13,13,38.0
down_13281,27336.0,106.01554417958772,106.01554417958772,18.0,1,27397.0,14,14,39.0
down_13288,27336.0,282.5845455182906,136.01981088105663,18.0,1,27405.0,18,18,24.0
down_13311,27391.0,195.9501180221111,-1.0,0.0,0,27420.0,15,-1,-1.0
down_13346,27446.0,116.29307386489631,1.0011053940297074,0.0,0,27553.0,1,0,4.0
down_13349,27446.0,320.0294930803188,16.003071038502128,0.0,0,27561.0,3,2,83.0
down_13351,27446.0,440.4045094950811,31.00512084123153,0.0,0,27567.0,5,4,77.0
down_13357,27501.0,53.50817068459981,53.50817068459981,45.0,1,27574.0,7,7,59.0
down_13376,27501.0,335.48644000040366,98.51444335406968,45.0,1,27587.0,13,13,1.0
down_13408,27556.0,336.9149521844462,181.02568640751358,0.0,0,27608.0,23,17,4.0
down_13441,27611.0,484.45866085133486,1.0010906507654909,0.0,0,27745.0,12,0,89.0
down_13446,27666.0,16.003135586243957,16.003135586243957,72.0,1,27753.0,2,2,81.0
down_13459,27666.0,364.76013636686326,61.00941355465659,72.0,1,27768.0,8,8,61.0
down_13499,27776.0,195.26352071153462,-1.0,0.0,0,27804.0,14,-1,-1.0
down_13540,27831.0,141.87347645200776,1.0010076642691388,0.0,0,27937.0,1,0,92.0
down_13541,27831.0,251.30906796427442,8.502049231411434,0.0,0,27942.0,2,1,85.0
down_13550,27831.0,447.1090538647025,31.005218225791225,0.0,0,27951.0,5,4,42.0
down_13564,27886.0,101.32949046732149,76.01146276844378,44.0,1,27964.0,10,10,1.0
down_13570,27886.0,251.50799076361577,91.01340121245272,44.0,1,27968.0,12,12,16.0
down_13576,27886.0,408.0043183581904,106.01547244197002,44.0,1,27972.0,14,14,7.0
down_13590,27941.0,182.57826923209893,166.02378093565468,0.0,0,27988.0,21,17,7.0
down_13630,27996.0,467.7238667333498,1.0010687304775845,0.0,0,28129.0,10,0,91.0
down_13637,28051.0,31.00535110278565,31.005215314270572,71.0,1,28143.0,4,4,80.0
down_13652,28051.0,493.3400769581587,91.0137186458462,71.0,1,28160.0,12,12,2.0
down_13653,28106.0,98.51469633899086,98.51469633899086,16.0,1,28162.0,13,13,36.0
down_13671,28106.0,494.99621626455337,173.52502075560704,16.0,1,28181.0,23,18,7.0
down_13695,28161.0,409.21287272831887,-1.0,0.0,0,28196.0,18,-1,-1.0
down_13712,28216.0,111.93855614079706,1.0010932080152202,0.0,0,28321.0,0,0,94.0
down_13713,28216.0,196.90611936984646,8.502121270673172,0.0,0,28326.0,1,1,89.0
down_13726,28216.0,459.50789670718484,38.506273161679424,0.0,0,28337.0,5,5,71.0
down_13740,28271.0,120.57342208148899,83.51250164589402,43.0,1,28351.0,11,11,52.0
down_13760,28326.0,143.52073368472662,143.52073368472662,0.0,0,28367.0,18,18,14.0
down_13763,28326.0,151.0217537616195,151.0217537616195,0.0,0,28369.0,19,19,15.0
down_13766,28326.0,158.55269585027128,158.52280384750108,0.0,0,28371.0,20,18,11.0
down_13769,28326.0,183.06713432112375,166.0239172266002,0.0,0,28373.0,21,17,1.0
down_13770,28326.0,275.65399440117176,173.5248133890761,0.0,0,28375.0,22,16,4.0
down_13781,28326.0,484.17705300003286,-1.0,0.0,0,28383.0,26,-1,-1.0
down_13786,28326.0,498.3041911407374,-1.0,0.0,0,28385.0,27,-1,-1.0
down_13817,28381.0,481.3727767826058,1.0010158464809251,0.0,0,28513.0,12,0,90.0
down_13824,28436.0,31.08429499908453,31.005146022300096,70.0,1,28526.0,4,4,75.0
down_13857,28491.0,142.26369608531562,121.0177031436566,15.0,1,28552.0,16,16,29.0
down_13859,28491.0,220.5089804600356,128.5187738241143,15.0,1,28554.0,17,17,25.0
down_13867,28491.0,433.7819952722797,151.02186466786452,15.0,1,28560.0,20,19,16.0
down_13878,28546.0,185.88183051180172,-1.0,0.0,0,28571.0,12,-1,-1.0
down_13914,28601.0,176.72198411114502,1.001027349202673,0.0,0,28705.0,1,0,85.0
down_13928,28656.0,61.009311820096464,61.009311820096464,42.0,1,28729.0,8,8,57.0
down_13952,28711.0,136.01969678034976,136.01969678034976,0.0,0,28749.0,16,16,3.0
down_13988,28766.0,245.78451835829762,-1.0,0.0,0,28780.0,6,-1,-1.0
down_13991,28766.0,324.84904672531417,-1.0,0.0,0,28784.0,7,-1,-1.0
down_13996,28766.0,399.08582359300937,-1.0,0.0,0,28790.0,8,-1,-1.0
down_14001,28766.0,483.5982275391768,1.0010328679913414,0.0,0,28897.0,10,0,87.0
down_14003,28766.0,498.7876349811442,8.502047904933931,0.0,0,28902.0,11,1,84.0
down_14044,28876.0,316.32335244184367,136.01982451176337,14.0,1,28940.0,18,18,3.0
down_14057,28876.0,496.74794312454765,166.02381392553525,14.0,1,28948.0,22,16,4.0
down_14101,28986.0,76.86231279793327,1.0010795520167337,0.0,0,29089.0,0,0,90.0
down_14102,28986.0,105.62433610557144,8.502183685635996,0.0,0,29094.0,1,1,20.0
down_14113,28986.0,367.2949725062759,31.00544024491961,0.0,0,29103.0,4,4,8.0
down_14154,29096.0,176.18186238023537,173.5249531130117,0.0,0,29143.0,21,19,9.0
down_14164,29096.0,499.5896162572317,-1.0,0.0,0,29155.0,27,-1,-1.0
down_14168,29151.0,70.45412116847791,-1.0,0.0,0,29159.0,3,-1,-1.0
down_14175,29151.0,299.2833561316362,-1.0,0.0,0,29168.0,7,-1,-1.0
down_14185,29151.0,427.64669051961965,1.0010192614587368,0.0,0,29281.0,9,0,94.0
down_14198,29206.0,31.005148290946522,31.005148290946522,68.0,1,29295.0,4,4,79.0
down_14225,29206.0,497.1284082168713,98.51448882526613,68.0,1,29314.0,13,13,47.0
down_14272,29316.0,208.8573552783194,-1.0,0.0,0,29343.0,13,-1,-1.0
down_14275,29316.0,222.79460853704936,-1.0,0.0,0,29345.0,14,-1,-1.0
down_14302,29371.0,30.25405753835884,1.0010909712644889,95.0,0,29473.0,0,0,92.0
down_14324,29426.0,61.00933346941394,61.00933346941394,40.0,1,29496.0,8,8,55.0
down_14342,29426.0,475.1544920773246,128.51889125321577,40.0,1,29514.0,17,17,1.0
down_14369,29481.0,445.05100762117655,-1.0,0.0,0,29533.0,25,-1,-1.0
down_14387,29536.0,90.50276131870912,-1.0,0.0,0,29544.0,4,-1,-1.0
down_14391,29536.0,334.1658667903393,-1.0,0.0,0,29556.0,7,-1,-1.0
down_14399,29536.0,453.733820703812,1.0010954998595023,0.0,0,29665.0,9,0,92.0
down_14404,29536.0,483.05078766047967,8.502199240049947,0.0,0,29670.0,10,1,12.0
down_14416,29591.0,98.4674625373433,46.00720578596582,67.0,1,29683.0,6,6,68.0
down_14426,29591.0,421.5127420845441,76.01140111556504,67.0,1,29692.0,10,10,57.0
down_14427,29591.0,459.4848400433548,83.51242985881082,67.0,1,29694.0,11,11,50.0
down_14460,29646.0,464.71800762210034,166.02383099271384,12.0,1,29715.0,22,18,10.0
down_14462,29646.0,489.7298650315962,173.52493036829463,12.0,1,29717.0,23,17,6.0
down_14481,29701.0,391.4838952461143,-1.0,0.0,0,29732.0,16,-1,-1.0
down_14497,29756.0,61.442103703731156,1.0011315180299791,94.0,0,29857.0,0,0,6.0
down_14526,29811.0,163.7227996737476,91.01342208878424,39.0,1,29889.0,12,12,45.0
down_14574,29921.0,45.44196873513125,-1.0,0.0,0,29926.0,2,-1,-1.0
down_14579,29921.0,75.65688982186595,-1.0,0.0,0,29928.0,3,-1,-1.0
down_14591,29921.0,447.8993387981318,1.0010974966608046,0.0,0,30049.0,8,0,92.0
down_14614,29976.0,274.254558912944,61.009380934286526,66.0,1,30072.0,8,8,59.0
down_14683,30141.0,27.542498246038576,1.0010911275682588,93.0,0,30241.0,0,0,92.0
down_14689,30141.0,131.35163527419772,8.502104744077258,93.0,0,30246.0,1,1,87.0
down_14728,30196.0,487.7820425044745,128.5186805242601,38.0,1,30282.0,17,17,27.0
down_14735,30251.0,143.52080963130874,143.52080963130874,0.0,0,30286.0,16,16,9.0
down_14770,30306.0,19.579763516944865,-1.0,0.0,0,30308.0,1,-1,-1.0
down_14771,30306.0,41.81218971480485,-1.0,0.0,0,30310.0,2,-1,-1.0
down_14784,30306.0,434.602166990377,1.001036998863697,0.0,0,30433.0,7,0,90.0
down_14815,30361.0,486.6153957097665,91.01335951000208,65.0,1,30464.0,12,12,43.0
down_14820,30416.0,113.5164764337232,113.5164764337232,10.0,1,30470.0,15,15,32.0
down_14821,30416.0,121.01762121245979,121.01762121245979,10.0,1,30472.0,16,16,2.0
down_14825,30416.0,129.814420567397,128.51856677824526,10.0,1,30474.0,17,17,27.0
down_14873,30471.0,500.16033376336054,-1.0,0.0,0,30513.0,19,-1,-1.0
down_14881,30526.0,50.20506446895626,1.0011033837064929,92.0,0,30625.0,0,0,28.0
down_14891,30526.0,370.67079468993467,31.005242606269174,92.0,0,30639.0,4,4,14.0
down_14967,30691.0,428.9474649329669,1.0010346813236881,0.0,0,30817.0,7,0,89.0
down_14969,30691.0,465.64554059496146,8.502126702756357,0.0,0,30822.0,8,1,89.0
down_15013,30801.0,478.5043748788036,173.5250703084621,9.0,1,30871.0,23,18,6.0
down_15056,30911.0,11.681278567608445,1.0010606923488012,91.0,0,31009.0,0,0,93.0
down_15068,30911.0,452.4939575348049,46.007280902138795,91.0,0,31028.0,6,6,69.0
down_15073,30911.0,483.20744561138036,53.508317298598115,91.0,0,31030.0,7,7,64.0
down_15133,31076.0,390.9416333956644,1.0010196585441804,0.0,0,31201.0,7,0,94.0
down_15141,31131.0,31.005229569778407,31.005229569778407,63.0,1,31215.0,4,4,74.0
down_15156,31131.0,402.0608278338797,83.51264536550974,63.0,1,31230.0,11,11,52.0
down_15233,31296.0,1.012057995958287,1.0010119019616468,90.0,0,31393.0,0,0,92.0
down_15240,31296.0,168.82036882163953,16.003101240280216,90.0,0,31401.0,2,2,84.0
down_15252,31296.0,481.5421427660543,53.50843101401836,90.0,0,31414.0,7,7,16.0
down_15298,31406.0,328.63341258559376,-1.0,0.0,0,31449.0,21,-1,-1.0
down_15315,31461.0,91.16115072008881,-1.0,0.0,0,31466.0,1,-1,-1.0
down_15323,31461.0,407.6518452143297,1.0011649231108777,0.0,0,31585.0,5,0,2.0
down_15335,31516.0,46.08147848596775,46.0073249611209,62.0,1,31604.0,6,6,3.0
down_15348,31516.0,416.2792587443724,83.5126274396737,62.0,1,31615.0,11,11,2.0
down_15388,31626.0,155.67070979722388,-1.0,0.0,0,31642.0,8,-1,-1.0
down_15392,31626.0,195.86845961658528,-1.0,0.0,0,31648.0,11,-1,-1.0
down_15410,31681.0,10.292135793928026,1.0010921523557954,89.0,1,31777.0,0,0,90.0
down_15411,31681.0,71.87453949734163,8.502114638114506,89.0,1,31782.0,1,1,86.0
down_15422,31681.0,392.0663720372133,38.50625884835608,89.0,1,31794.0,5,5,74.0
down_15427,31681.0,478.91268178904437,53.5083475481506,89.0,1,31799.0,7,7,64.0
down_15433,31736.0,83.51257828548239,83.51257828548239,34.0,1,31807.0,11,11,3.0
down_15493,31846.0,18.931825149968407,-1.0,0.0,0,31848.0,1,-1,-1.0
down_15502,31846.0,376.14035832704974,1.0010554193567032,0.0,0,31969.0,6,0,93.0
down_15508,31846.0,427.56484665861353,8.502068160033048,0.0,0,31974.0,7,1,91.0
down_15529,31901.0,46.00807997495257,46.007288218113096,61.0,1,31988.0,6,6,6.0
down_15542,31901.0,393.33730008294805,83.51236846309075,61.0,1,31998.0,11,11,49.0
down_15543,31901.0,445.57605662709096,91.01337512823109,61.0,1,32000.0,12,12,49.0
down_15545,31901.0,478.9429506093264,98.51441820583858,61.0,1,32002.0,13,13,43.0
down_15552,31956.0,113.51647867696079,113.51647867696079,6.0,1,32006.0,15,15,28.0
down_15582,32011.0,265.98600812088694,-1.0,0.0,0,32037.0,13,-1,-1.0
down_15597,32066.0,1.1357250953278708,1.001038867722002,88.0,1,32161.0,0,0,90.0
down_15599,32066.0,72.11116756054184,8.502079584969295,88.0,1,32166.0,1,1,82.0
down_15615,32121.0,68.51056927646431,68.51056927646431,33.0,1,32187.0,9,9,49.0
down_15629,32121.0,92.20914578757174,91.01376391632687,33.0,1,32193.0,12,12,45.0
down_15643,32121.0,449.98745945547563,128.51906046837394,33.0,1,32203.0,17,17,29.0
down_15685,32231.0,257.5862206406215,-1.0,0.0,0,32248.0,3,-1,-1.0
down_15687,32231.0,326.42069230731573,-1.0,0.0,0,32250.0,4,-1,-1.0
down_15690,32231.0,401.4060265287757,1.0010152359926678,0.0,0,32353.0,5,0,91.0
down_15719,32286.0,411.83392568901183,83.51246155775743,60.0,1,32383.0,11,11,49.0
down_15732,32341.0,121.01760555212795,121.01760555212795,5.0,1,32393.0,16,16,28.0
down_15743,32341.0,490.9227939425037,-1.0,5.0,1,32409.0,24,-1,-1.0
down_15765,32396.0,448.5020026608864,-1.0,0.0,0,32427.0,15,-1,-1.0
down_15777,32451.0,1.0015469492990974,1.0010413829408549,87.0,1,32545.0,0,0,92.0
down_15789,32451.0,304.3680324619636,31.005302094341122,87.0,1,32559.0,4,4,75.0
down_15818,32506.0,243.5827865083712,106.01578436583877,32.0,1,32581.0,14,14,8.0
down_15824,32506.0,436.4316611965187,128.51884019981316,32.0,1,32587.0,17,17,2.0
down_15828,32506.0,494.28051608074463,143.5208368981208,32.0,1,32591.0,19,19,22.0
down_15867,32616.0,340.51526471963143,1.001092908029534,0.0,0,32737.0,5,0,94.0
down_15879,32671.0,53.58263289215285,53.50839227094508,59.0,1,32758.0,7,7,68.0
down_15896,32671.0,451.1429707068305,98.51470241883992,59.0,1,32770.0,13,13,47.0
down_15915,32726.0,143.52447663974982,143.52108082348343,4.0,1,32782.0,19,19,2.0
down_15917,32726.0,194.5026922931448,151.0219846835147,4.0,1,32784.0,20,20,14.0
down_15932,32781.0,179.3654289633229,-1.0,0.0,0,32799.0,9,-1,-1.0
down_15957,32836.0,1.0011970818465556,1.001086006762705,86.0,1,32929.0,0,0,91.0
down_15958,32836.0,8.510376531884447,8.502143269809096,86.0,1,32934.0,1,1,90.0
down_15963,32836.0,284.47216700423763,31.005319678979284,86.0,1,32943.0,4,4,77.0
down_16023,32946.0,472.3748464404605,-1.0,0.0,0,32993.0,23,-1,-1.0
down_16037,33001.0,337.5454983558505,-1.0,0.0,0,33022.0,3,-1,-1.0
down_16037,33056.0,0.7361834429164559,0.7361834429164559,58.0,0,33056.0,0,0,-1.0
down_16037,33111.0,0.7361834429164559,0.7361834429164559,3.0,0,33111.0,0,0,-1.0
down_16079,33111.0,135.82568224022026,135.7549484731361,3.0,1,33164.0,18,18,3.0
down_16097,33111.0,416.924479922466,165.7589262650954,3.0,1,33172.0,22,17,7.0
down_16101,33111.0,489.27809142114137,-1.0,3.0,1,33176.0,24,-1,-1.0
down_16140,33221.0,1.001010612721359,1.001010612721359,85.0,1,33313.0,0,0,91.0
down_16142,33221.0,8.767587685074375,8.502025769508862,85.0,1,33318.0,1,1,85.0
down_16145,33221.0,44.11330524729362,16.003032689856127,85.0,1,33321.0,2,2,84.0
down_16154,33221.0,383.8161159333772,46.00725256316469,85.0,1,33332.0,6,6,71.0
down_16164,33221.0,476.31831402555116,61.009316497400214,85.0,1,33337.0,8,8,62.0
down_16215,33331.0,405.2635293611326,-1.0,0.0,0,33376.0,22,-1,-1.0
down_16217,33331.0,458.67020892445,-1.0,0.0,0,33378.0,23,-1,-1.0
down_16233,33386.0,193.34542542500415,-1.0,0.0,0,33397.0,2,-1,-1.0
down_16236,33386.0,290.57933564828704,-1.0,0.0,0,33402.0,3,-1,-1.0
down_16245,33386.0,371.1055475857109,1.001074264612669,0.0,0,33505.0,4,0,90.0
